data,hora,n_placar_visitante,n_placar_casa,c_nome_estadio,c_time_casa,c_time_visitante,n_rodada,d_ano_campeonato,c_nome_campeonato
2019-08-04,16:00,2,0,Ressacada,Avai,Botafogo-RJ,13,2019,Brasileirão 2019
2019-08-04,16:01,0,3,Itaipava Arena Fonte Nova,Bahia,Flamengo,13,2019,Brasileirão 2019
2019-08-04,19:00,1,1,Neo Química Arena,Corinthians,Palmeiras,13,2019,Brasileirão 2019
2019-08-04,19:00,0,0,Kléber Andrade,Vasco,CSA,13,2019,Brasileirão 2019
2019-08-04,19:00,0,2,Estádio Raimundo Sampaio,Atletico-MG,Cruzeiro,13,2019,Brasileirão 2019
2019-08-05,20:00,3,3,Arena do Grêmio,Gremio,Chapecoense,13,2019,Brasileirão 2019
2019-08-07,19:15,0,2,Neo Química Arena,Corinthians,Goias,7,2019,Brasileirão 2019
2019-08-10,17:01,1,4,Arena Castelão,Ceara,Chapecoense,14,2019,Brasileirão 2019
2019-08-10,17:03,2,3,Morumbi,Sao Paulo,Santos,14,2019,Brasileirão 2019
2019-08-10,18:59,1,3,Maracanã,Flamengo,Gremio,14,2019,Brasileirão 2019
2019-08-10,21:00,1,2,Estádio Raimundo Sampaio,Atletico-MG,Fluminense,14,2019,Brasileirão 2019
2019-08-11,11:00,0,0,Estádio José Pinheiro Borda,Internacional,Corinthians,14,2019,Brasileirão 2019
2019-08-11,16:00,2,2,Allianz Parque,Palmeiras,Bahia,14,2019,Brasileirão 2019
2019-08-11,16:01,2,2,Ressacada,Avai,Cruzeiro,14,2019,Brasileirão 2019
2019-08-11,16:01,1,2,Estádio Nilton Santos,Botafogo-RJ,Athletico-PR,14,2019,Brasileirão 2019
2019-08-11,19:00,1,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Vasco,14,2019,Brasileirão 2019
2019-08-12,20:01,2,0,Estádio Rei Pelé,CSA,Fortaleza,14,2019,Brasileirão 2019
2019-08-17,11:04,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Atletico-MG,15,2019,Brasileirão 2019
2019-08-17,17:00,0,2,Neo Química Arena,Corinthians,Botafogo-RJ,15,2019,Brasileirão 2019
2019-08-17,17:19,1,0,Arena Castelão,Fortaleza,Internacional,15,2019,Brasileirão 2019
2019-08-17,19:00,4,1,Estádio Nacional de Brasília,Vasco,Flamengo,15,2019,Brasileirão 2019
2019-08-17,21:00,1,1,Arena do Grêmio,Gremio,Palmeiras,15,2019,Brasileirão 2019
2019-08-18,16:00,1,0,Maracanã,Fluminense,CSA,15,2019,Brasileirão 2019
2019-08-18,16:00,0,2,Mineirão,Cruzeiro,Santos,15,2019,Brasileirão 2019
2019-08-18,16:01,1,1,Itaipava Arena Fonte Nova,Bahia,Goias,15,2019,Brasileirão 2019
2019-08-18,16:02,0,1,Morumbi,Sao Paulo,Ceara,15,2019,Brasileirão 2019
2019-08-18,19:00,0,1,Arena Condá,Chapecoense,Avai,15,2019,Brasileirão 2019
2019-08-21,11:58,1,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Sao Paulo,13,2019,Brasileirão 2019
2019-08-24,11:00,1,0,Estádio Raimundo Sampaio,Atletico-MG,Bahia,16,2019,Brasileirão 2019
2019-08-24,17:00,1,2,Arena do Grêmio,Gremio,Athletico-PR,16,2019,Brasileirão 2019
2019-08-25,16:00,1,2,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Internacional,16,2019,Brasileirão 2019
2019-08-25,16:00,0,2,Estádio Vasco da Gama,Vasco,Sao Paulo,16,2019,Brasileirão 2019
2019-08-25,16:00,3,3,Estádio Urbano Caldeira,Santos,Fortaleza,16,2019,Brasileirão 2019
2019-08-25,19:00,1,1,Estádio Rei Pelé,CSA,Cruzeiro,16,2019,Brasileirão 2019
2019-08-25,19:01,3,0,Arena Castelão,Ceara,Flamengo,16,2019,Brasileirão 2019
2019-08-25,19:01,1,1,Ressacada,Avai,Corinthians,16,2019,Brasileirão 2019
2019-08-26,20:00,0,0,Estádio Nilton Santos,Botafogo-RJ,Chapecoense,16,2019,Brasileirão 2019
2019-08-31,11:02,0,0,Morumbi,Sao Paulo,Gremio,17,2019,Brasileirão 2019
2019-08-31,17:01,0,1,Itaipava Arena Fonte Nova,Bahia,CSA,17,2019,Brasileirão 2019
2019-08-31,19:01,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Ceara,17,2019,Brasileirão 2019
2019-08-31,19:02,1,0,Arena Condá,Chapecoense,Santos,17,2019,Brasileirão 2019
2019-08-31,21:00,2,3,Estádio José Pinheiro Borda,Internacional,Botafogo-RJ,17,2019,Brasileirão 2019
2019-09-01,16:00,0,3,Maracanã,Flamengo,Palmeiras,17,2019,Brasileirão 2019
2019-09-01,16:02,0,2,Arena Castelão,Fortaleza,Goias,17,2019,Brasileirão 2019
2019-09-01,19:00,0,1,Mineirão,Cruzeiro,Vasco,17,2019,Brasileirão 2019
2019-09-01,19:01,0,1,Neo Química Arena,Corinthians,Atletico-MG,17,2019,Brasileirão 2019
2019-09-02,20:00,1,0,Maracanã,Fluminense,Avai,17,2019,Brasileirão 2019
2019-09-07,11:01,2,2,Neo Química Arena,Corinthians,Ceara,18,2019,Brasileirão 2019
2019-09-07,11:02,2,0,Estádio Vasco da Gama,Vasco,Bahia,18,2019,Brasileirão 2019
2019-09-07,17:01,3,0,Estádio Nacional de Brasília,Avai,Flamengo,18,2019,Brasileirão 2019
2019-09-07,17:01,1,0,Arena Castelão,Fortaleza,Fluminense,18,2019,Brasileirão 2019
2019-09-07,19:00,0,1,Estádio José Pinheiro Borda,Internacional,Sao Paulo,18,2019,Brasileirão 2019
2019-09-07,21:00,2,1,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Palmeiras,18,2019,Brasileirão 2019
2019-09-08,11:00,4,1,Estádio Raimundo Sampaio,Cruzeiro,Gremio,18,2019,Brasileirão 2019
2019-09-08,16:00,1,1,Estádio Urbano Caldeira,Santos,Athletico-PR,18,2019,Brasileirão 2019
2019-09-08,16:00,1,2,Estádio Nilton Santos,Botafogo-RJ,Atletico-MG,18,2019,Brasileirão 2019
2019-09-08,19:00,0,2,Estádio Rei Pelé,CSA,Chapecoense,18,2019,Brasileirão 2019
2019-09-10,21:00,0,3,Allianz Parque,Palmeiras,Fluminense,16,2019,Brasileirão 2019
2019-09-14,17:01,0,1,Maracanã,Flamengo,Santos,19,2019,Brasileirão 2019
2019-09-14,19:00,2,1,Arena Condá,Chapecoense,Vasco,19,2019,Brasileirão 2019
2019-09-14,19:00,0,1,Allianz Parque,Palmeiras,Cruzeiro,19,2019,Brasileirão 2019
2019-09-14,21:00,0,0,Arena Castelão,Ceara,Botafogo-RJ,19,2019,Brasileirão 2019
2019-09-15,11:02,3,1,Estádio Raimundo Sampaio,Atletico-MG,Internacional,19,2019,Brasileirão 2019
2019-09-15,11:21,1,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Avai,19,2019,Brasileirão 2019
2019-09-15,16:00,0,3,Arena do Grêmio,Gremio,Goias,19,2019,Brasileirão 2019
2019-09-15,16:00,0,1,Estádio Nacional de Brasília,Fluminense,Corinthians,19,2019,Brasileirão 2019
2019-09-15,16:02,1,1,Itaipava Arena Fonte Nova,Bahia,Fortaleza,19,2019,Brasileirão 2019
2019-09-15,19:01,1,1,Morumbi,Sao Paulo,CSA,19,2019,Brasileirão 2019
2019-09-21,11:01,2,1,Estádio Nilton Santos,Botafogo-RJ,Sao Paulo,20,2019,Brasileirão 2019
2019-09-21,17:00,2,1,Mineirão,Cruzeiro,Flamengo,20,2019,Brasileirão 2019
2019-09-21,19:03,1,2,Neo Química Arena,Corinthians,Bahia,20,2019,Brasileirão 2019
2019-09-21,21:00,3,0,Estádio Urbano Caldeira,Santos,Gremio,20,2019,Brasileirão 2019
2019-09-22,11:00,0,1,Estádio José Pinheiro Borda,Internacional,Chapecoense,20,2019,Brasileirão 2019
2019-09-22,14:14,1,1,Estádio Vasco da Gama,Vasco,Athletico-PR,20,2019,Brasileirão 2019
2019-09-22,16:00,1,0,Arena Castelão,Fortaleza,Palmeiras,20,2019,Brasileirão 2019
2019-09-22,16:01,0,1,Estádio Rei Pelé,CSA,Ceara,20,2019,Brasileirão 2019
2019-09-22,19:00,0,3,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Fluminense,20,2019,Brasileirão 2019
2019-09-23,20:00,0,1,Ressacada,Avai,Atletico-MG,20,2019,Brasileirão 2019
2019-09-25,19:30,0,0,Arena Castelão,Ceara,Cruzeiro,21,2019,Brasileirão 2019
2019-09-25,21:30,0,2,Itaipava Arena Fonte Nova,Bahia,Botafogo-RJ,21,2019,Brasileirão 2019
2019-09-25,21:30,1,3,Maracanã,Flamengo,Internacional,21,2019,Brasileirão 2019
2019-09-25,21:31,1,0,Morumbi,Sao Paulo,Goias,21,2019,Brasileirão 2019
2019-09-26,19:15,2,6,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,CSA,21,2019,Brasileirão 2019
2019-09-26,20:00,1,1,Maracanã,Fluminense,Santos,21,2019,Brasileirão 2019
2019-09-26,20:00,1,6,Arena do Grêmio,Gremio,Avai,21,2019,Brasileirão 2019
2019-09-26,21:31,1,4,Estádio Joaquim Américo Guimarães,Athletico-PR,Fortaleza,21,2019,Brasileirão 2019
2019-09-28,19:00,0,0,Maracanã,Flamengo,Sao Paulo,22,2019,Brasileirão 2019
2019-09-29,11:03,0,1,Neo Química Arena,Corinthians,Vasco,22,2019,Brasileirão 2019
2019-09-29,15:11,1,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Chapecoense,22,2019,Brasileirão 2019
2019-09-29,16:00,0,2,Estádio Urbano Caldeira,Santos,CSA,22,2019,Brasileirão 2019
2019-09-29,16:00,1,1,Estádio José Pinheiro Borda,Internacional,Palmeiras,22,2019,Brasileirão 2019
2019-09-29,16:00,1,2,Maracanã,Fluminense,Gremio,22,2019,Brasileirão 2019
2019-09-29,19:01,1,2,Estádio Raimundo Sampaio,Atletico-MG,Ceara,22,2019,Brasileirão 2019
2019-09-30,20:00,2,0,Ressacada,Avai,Bahia,22,2019,Brasileirão 2019
2019-09-30,20:00,0,1,Arena Castelão,Fortaleza,Botafogo-RJ,22,2019,Brasileirão 2019
2019-09-30,20:01,0,1,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Cruzeiro,22,2019,Brasileirão 2019
2019-10-02,19:15,2,1,Estádio Raimundo Sampaio,Atletico-MG,Vasco,21,2019,Brasileirão 2019
2019-10-02,19:16,1,0,Arena Condá,Chapecoense,Corinthians,21,2019,Brasileirão 2019
2019-10-05,17:00,1,0,Estádio Vasco da Gama,Vasco,Santos,23,2019,Brasileirão 2019
2019-10-05,17:02,1,2,Estádio Municipal Paulo Machado de Carvalho,Sao Paulo,Fortaleza,23,2019,Brasileirão 2019
2019-10-05,19:00,0,0,Arena do Grêmio,Gremio,Corinthians,23,2019,Brasileirão 2019
2019-10-05,19:02,2,1,Itaipava Arena Fonte Nova,Bahia,Athletico-PR,23,2019,Brasileirão 2019
2019-10-05,21:00,1,1,Mineirão,Cruzeiro,Internacional,23,2019,Brasileirão 2019
2019-10-06,11:01,1,0,Arena Condá,Chapecoense,Flamengo,23,2019,Brasileirão 2019
2019-10-06,16:00,1,1,Allianz Parque,Palmeiras,Atletico-MG,23,2019,Brasileirão 2019
2019-10-06,16:00,1,0,Estádio Nilton Santos,Botafogo-RJ,Fluminense,23,2019,Brasileirão 2019
2019-10-06,16:01,1,0,Arena Castelão,Ceara,Goias,23,2019,Brasileirão 2019
2019-10-06,19:00,1,3,Estádio Rei Pelé,CSA,Avai,23,2019,Brasileirão 2019
2019-10-09,19:15,1,3,Estádio Nilton Santos,Botafogo-RJ,Goias,24,2019,Brasileirão 2019
2019-10-09,19:16,0,1,Estádio Rei Pelé,CSA,Internacional,24,2019,Brasileirão 2019
2019-10-09,20:31,0,2,Arena Castelão,Fortaleza,Chapecoense,24,2019,Brasileirão 2019
2019-10-09,21:00,1,2,Estádio Francisco Stédile (Centenário),Gremio,Ceara,24,2019,Brasileirão 2019
2019-10-09,21:01,0,0,Itaipava Arena Fonte Nova,Bahia,Sao Paulo,24,2019,Brasileirão 2019
2019-10-09,21:30,0,0,Mineirão,Cruzeiro,Fluminense,24,2019,Brasileirão 2019
2019-10-09,21:30,0,2,Estádio Urbano Caldeira,Santos,Palmeiras,24,2019,Brasileirão 2019
2019-10-10,15:24,2,2,Neo Química Arena,Corinthians,Athletico-PR,24,2019,Brasileirão 2019
2019-10-10,19:19,0,0,Ressacada,Avai,Vasco,24,2019,Brasileirão 2019
2019-10-10,20:00,1,3,Maracanã,Flamengo,Atletico-MG,24,2019,Brasileirão 2019
2019-10-12,17:01,0,1,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,CSA,25,2019,Brasileirão 2019
2019-10-12,19:00,0,2,Maracanã,Fluminense,Bahia,25,2019,Brasileirão 2019
2019-10-12,21:00,0,1,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,Botafogo-RJ,25,2019,Brasileirão 2019
2019-10-13,13:22,2,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Flamengo,25,2019,Brasileirão 2019
2019-10-13,16:00,0,0,Estádio José Pinheiro Borda,Internacional,Santos,25,2019,Brasileirão 2019
2019-10-13,16:00,0,1,Estádio Vasco da Gama,Vasco,Fortaleza,25,2019,Brasileirão 2019
2019-10-13,16:01,0,1,Arena Castelão,Ceara,Avai,25,2019,Brasileirão 2019
2019-10-13,18:02,0,1,Morumbi,Sao Paulo,Corinthians,25,2019,Brasileirão 2019
2019-10-13,19:00,4,1,Estádio Raimundo Sampaio,Atletico-MG,Gremio,25,2019,Brasileirão 2019
2019-10-13,19:01,1,1,Arena Condá,Chapecoense,Cruzeiro,25,2019,Brasileirão 2019
2019-10-16,19:16,2,2,Estádio Rei Pelé,CSA,Atletico-MG,26,2019,Brasileirão 2019
2019-10-16,19:16,1,0,Arena do Grêmio,Gremio,Bahia,26,2019,Brasileirão 2019
2019-10-16,20:00,2,1,Arena Castelão,Fortaleza,Flamengo,26,2019,Brasileirão 2019
2019-10-16,21:00,0,1,Mineirão,Cruzeiro,Sao Paulo,26,2019,Brasileirão 2019
2019-10-16,21:00,0,1,Allianz Parque,Palmeiras,Chapecoense,26,2019,Brasileirão 2019
2019-10-16,21:30,1,2,Estádio Vasco da Gama,Vasco,Botafogo-RJ,26,2019,Brasileirão 2019
2019-10-16,21:31,2,2,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Corinthians,26,2019,Brasileirão 2019
2019-10-17,11:11,2,1,Maracanã,Fluminense,Athletico-PR,26,2019,Brasileirão 2019
2019-10-17,19:15,1,2,Estádio Urbano Caldeira,Santos,Ceara,26,2019,Brasileirão 2019
2019-10-17,19:16,2,0,Ressacada,Avai,Internacional,26,2019,Brasileirão 2019
2019-10-19,17:00,1,2,Arena Castelão,Fortaleza,Gremio,27,2019,Brasileirão 2019
2019-10-19,19:01,2,1,Neo Química Arena,Corinthians,Cruzeiro,27,2019,Brasileirão 2019
2019-10-20,16:00,1,0,Estádio José Pinheiro Borda,Internacional,Vasco,27,2019,Brasileirão 2019
2019-10-20,16:00,0,1,Morumbi,Sao Paulo,Avai,27,2019,Brasileirão 2019
2019-10-20,16:00,0,2,Estádio Raimundo Sampaio,Atletico-MG,Santos,27,2019,Brasileirão 2019
2019-10-20,18:00,0,2,Maracanã,Flamengo,Fluminense,27,2019,Brasileirão 2019
2019-10-20,19:00,2,2,Arena Condá,Chapecoense,Goias,27,2019,Brasileirão 2019
2019-10-20,19:00,1,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Palmeiras,27,2019,Brasileirão 2019
2019-10-21,19:31,2,1,Estádio de Pituaçu,Bahia,Ceara,27,2019,Brasileirão 2019
2019-10-21,20:00,1,2,Estádio Nilton Santos,Botafogo-RJ,CSA,27,2019,Brasileirão 2019
2019-10-26,11:04,1,1,Mineirão,Cruzeiro,Fortaleza,28,2019,Brasileirão 2019
2019-10-26,17:01,0,0,Neo Química Arena,Corinthians,Santos,28,2019,Brasileirão 2019
2019-10-26,17:03,1,1,Arena Castelão,Ceara,Vasco,28,2019,Brasileirão 2019
2019-10-26,19:02,3,2,Itaipava Arena Fonte Nova,Bahia,Internacional,28,2019,Brasileirão 2019
2019-10-26,19:30,1,1,Maracanã,Fluminense,Chapecoense,28,2019,Brasileirão 2019
2019-10-27,11:06,1,4,Estádio Joaquim Américo Guimarães,Athletico-PR,Goias,28,2019,Brasileirão 2019
2019-10-27,16:00,0,3,Arena do Grêmio,Gremio,Botafogo-RJ,28,2019,Brasileirão 2019
2019-10-27,16:01,0,2,Morumbi,Sao Paulo,Atletico-MG,28,2019,Brasileirão 2019
2019-10-27,18:00,2,1,Ressacada,Avai,Palmeiras,28,2019,Brasileirão 2019
2019-10-27,19:00,0,1,Maracanã,Flamengo,CSA,28,2019,Brasileirão 2019
2019-10-30,19:30,0,3,Allianz Parque,Palmeiras,Sao Paulo,29,2019,Brasileirão 2019
2019-10-30,19:30,2,0,Estádio Raimundo Sampaio,Atletico-MG,Chapecoense,29,2019,Brasileirão 2019
2019-10-30,19:31,3,1,Ressacada,Avai,Fortaleza,29,2019,Brasileirão 2019
2019-10-30,21:30,3,1,Estádio Vasco da Gama,Vasco,Gremio,29,2019,Brasileirão 2019
2019-10-30,21:31,0,2,Arena Castelão,Ceara,Fluminense,29,2019,Brasileirão 2019
2019-10-30,21:32,1,2,Estádio Rei Pelé,CSA,Corinthians,29,2019,Brasileirão 2019
2019-10-31,19:15,0,1,Estádio Urbano Caldeira,Santos,Bahia,29,2019,Brasileirão 2019
2019-10-31,20:03,2,2,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Flamengo,29,2019,Brasileirão 2019
2019-10-31,21:30,1,1,Estádio José Pinheiro Borda,Internacional,Athletico-PR,29,2019,Brasileirão 2019
2019-10-31,21:30,2,0,Estádio Nilton Santos,Botafogo-RJ,Cruzeiro,29,2019,Brasileirão 2019
2019-11-02,17:01,2,2,Arena Castelão,Fortaleza,Atletico-MG,30,2019,Brasileirão 2019
2019-11-02,19:00,0,1,Allianz Parque,Palmeiras,Ceara,30,2019,Brasileirão 2019
2019-11-02,19:01,0,0,Maracanã,Fluminense,Vasco,30,2019,Brasileirão 2019
2019-11-02,21:01,3,0,Arena Condá,Chapecoense,Sao Paulo,30,2019,Brasileirão 2019
2019-11-03,13:25,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,CSA,30,2019,Brasileirão 2019
2019-11-03,16:00,1,4,Maracanã,Flamengo,Corinthians,30,2019,Brasileirão 2019
2019-11-03,18:00,0,2,Arena do Grêmio,Gremio,Internacional,30,2019,Brasileirão 2019
2019-11-03,19:00,1,4,Estádio Urbano Caldeira,Santos,Botafogo-RJ,30,2019,Brasileirão 2019
2019-11-03,19:00,1,1,Mineirão,Cruzeiro,Bahia,30,2019,Brasileirão 2019
2019-11-03,19:31,0,2,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Avai,30,2019,Brasileirão 2019
2019-11-06,13:23,0,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Cruzeiro,31,2019,Brasileirão 2019
2019-11-06,19:30,2,3,Neo Química Arena,Corinthians,Fortaleza,31,2019,Brasileirão 2019
2019-11-06,20:00,0,2,Mineirão,Atletico-MG,Goias,31,2019,Brasileirão 2019
2019-11-06,21:00,2,1,Ressacada,Avai,Santos,31,2019,Brasileirão 2019
2019-11-06,21:30,2,1,Estádio Vasco da Gama,Vasco,Palmeiras,31,2019,Brasileirão 2019
2019-11-06,21:30,1,1,Itaipava Arena Fonte Nova,Bahia,Chapecoense,31,2019,Brasileirão 2019
2019-11-07,19:30,0,2,Arena Castelão,Ceara,Internacional,31,2019,Brasileirão 2019
2019-11-07,19:35,2,0,Morumbi,Sao Paulo,Fluminense,31,2019,Brasileirão 2019
2019-11-07,20:00,1,0,Estádio Nilton Santos,Botafogo-RJ,Flamengo,31,2019,Brasileirão 2019
2019-11-07,21:00,1,2,Arena do Grêmio,Gremio,CSA,31,2019,Brasileirão 2019
2019-11-09,17:02,3,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Santos,32,2019,Brasileirão 2019
2019-11-09,19:00,1,1,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,Corinthians,32,2019,Brasileirão 2019
2019-11-10,12:01,1,0,Morumbi,Sao Paulo,Athletico-PR,32,2019,Brasileirão 2019
2019-11-10,16:00,1,2,Estádio José Pinheiro Borda,Internacional,Fluminense,32,2019,Brasileirão 2019
2019-11-10,16:00,0,0,Mineirão,Cruzeiro,Atletico-MG,32,2019,Brasileirão 2019
2019-11-10,18:00,1,3,Maracanã,Flamengo,Bahia,32,2019,Brasileirão 2019
2019-11-10,19:00,1,0,Arena Condá,Chapecoense,Gremio,32,2019,Brasileirão 2019
2019-11-10,19:01,0,1,Arena Castelão,Fortaleza,Ceara,32,2019,Brasileirão 2019
2019-11-10,19:01,3,0,Estádio Rei Pelé,CSA,Vasco,32,2019,Brasileirão 2019
2019-11-11,20:00,0,2,Estádio Nilton Santos,Botafogo-RJ,Avai,32,2019,Brasileirão 2019
2019-11-13,21:30,4,4,Maracanã,Flamengo,Vasco,34,2019,Brasileirão 2019
2019-11-16,17:00,1,1,Estádio Urbano Caldeira,Santos,Sao Paulo,33,2019,Brasileirão 2019
2019-11-16,19:00,1,1,Maracanã,Fluminense,Atletico-MG,33,2019,Brasileirão 2019
2019-11-17,12:06,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Botafogo-RJ,33,2019,Brasileirão 2019
2019-11-17,16:00,1,0,Arena do Grêmio,Gremio,Flamengo,33,2019,Brasileirão 2019
2019-11-17,16:01,1,1,Itaipava Arena Fonte Nova,Bahia,Palmeiras,33,2019,Brasileirão 2019
2019-11-17,18:00,0,1,Arena Condá,Chapecoense,Ceara,33,2019,Brasileirão 2019
2019-11-17,18:00,0,0,Neo Química Arena,Corinthians,Internacional,33,2019,Brasileirão 2019
2019-11-17,19:02,0,3,Arena Castelão,Fortaleza,CSA,33,2019,Brasileirão 2019
2019-11-18,19:33,1,1,Estádio Vasco da Gama,Vasco,Goias,33,2019,Brasileirão 2019
2019-11-18,20:00,0,0,Mineirão,Cruzeiro,Avai,33,2019,Brasileirão 2019
2019-11-23,21:01,1,4,Estádio Urbano Caldeira,Santos,Cruzeiro,34,2019,Brasileirão 2019
2019-11-24,14:12,1,0,Mineirão,Atletico-MG,Athletico-PR,34,2019,Brasileirão 2019
2019-11-24,16:00,2,1,Allianz Parque,Palmeiras,Gremio,34,2019,Brasileirão 2019
2019-11-24,16:02,3,4,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Bahia,34,2019,Brasileirão 2019
2019-11-24,18:00,0,1,Estádio Nilton Santos,Botafogo-RJ,Corinthians,34,2019,Brasileirão 2019
2019-11-24,19:00,2,2,Estádio José Pinheiro Borda,Internacional,Fortaleza,34,2019,Brasileirão 2019
2019-11-24,19:00,1,0,Ressacada,Avai,Chapecoense,34,2019,Brasileirão 2019
2019-11-24,19:02,1,1,Arena Castelão,Ceara,Sao Paulo,34,2019,Brasileirão 2019
2019-11-25,20:00,1,0,Estádio Rei Pelé,CSA,Fluminense,34,2019,Brasileirão 2019
2019-11-27,19:30,2,1,Estádio José Pinheiro Borda,Internacional,Goias,35,2019,Brasileirão 2019
2019-11-27,19:30,1,0,Arena Condá,Chapecoense,Botafogo-RJ,35,2019,Brasileirão 2019
2019-11-27,19:51,0,2,Estádio Joaquim Américo Guimarães,Athletico-PR,Gremio,35,2019,Brasileirão 2019
2019-11-27,21:02,1,1,Itaipava Arena Fonte Nova,Bahia,Atletico-MG,35,2019,Brasileirão 2019
2019-11-27,21:30,0,3,Neo Química Arena,Corinthians,Avai,35,2019,Brasileirão 2019
2019-11-27,21:31,1,4,Maracanã,Flamengo,Ceara,35,2019,Brasileirão 2019
2019-11-28,19:30,0,1,Maracanã,Fluminense,Palmeiras,35,2019,Brasileirão 2019
2019-11-28,20:01,1,2,Arena Castelão,Fortaleza,Santos,35,2019,Brasileirão 2019
2019-11-28,20:31,0,1,Morumbi,Sao Paulo,Vasco,35,2019,Brasileirão 2019
2019-11-28,21:30,1,0,Mineirão,Cruzeiro,CSA,35,2019,Brasileirão 2019
2019-11-30,19:00,1,0,Estádio Nilton Santos,Botafogo-RJ,Internacional,36,2019,Brasileirão 2019
2019-11-30,19:00,1,1,Arena Castelão,Ceara,Athletico-PR,36,2019,Brasileirão 2019
2019-12-01,15:59,3,1,Allianz Parque,Palmeiras,Flamengo,36,2019,Brasileirão 2019
2019-12-01,16:01,1,1,Ressacada,Avai,Fluminense,36,2019,Brasileirão 2019
2019-12-01,16:02,2,1,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Fortaleza,36,2019,Brasileirão 2019
2019-12-01,17:58,2,1,Estádio Rei Pelé,CSA,Bahia,36,2019,Brasileirão 2019
2019-12-01,18:00,1,2,Estádio Raimundo Sampaio,Atletico-MG,Corinthians,36,2019,Brasileirão 2019
2019-12-01,19:00,0,2,Estádio Urbano Caldeira,Santos,Chapecoense,36,2019,Brasileirão 2019
2019-12-01,19:00,0,3,Arena do Grêmio,Gremio,Sao Paulo,36,2019,Brasileirão 2019
2019-12-02,20:01,0,1,Estádio Vasco da Gama,Vasco,Cruzeiro,36,2019,Brasileirão 2019
2019-12-04,19:01,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Santos,37,2019,Brasileirão 2019
2019-12-04,19:30,0,2,Mineirão,Atletico-MG,Botafogo-RJ,37,2019,Brasileirão 2019
2019-12-04,19:31,1,0,Arena Castelão,Ceara,Corinthians,37,2019,Brasileirão 2019
2019-12-04,21:00,0,3,Arena Condá,Chapecoense,CSA,37,2019,Brasileirão 2019
2019-12-04,21:30,0,0,Maracanã,Fluminense,Fortaleza,37,2019,Brasileirão 2019
2019-12-04,21:30,1,2,Morumbi,Sao Paulo,Internacional,37,2019,Brasileirão 2019
2019-12-05,19:15,0,2,Arena do Grêmio,Gremio,Cruzeiro,37,2019,Brasileirão 2019
2019-12-05,19:17,1,5,Estádio Brinco de Ouro,Palmeiras,Goias,37,2019,Brasileirão 2019
2019-12-05,19:19,1,1,Itaipava Arena Fonte Nova,Bahia,Vasco,37,2019,Brasileirão 2019
2019-12-05,20:03,1,6,Maracanã,Flamengo,Avai,37,2019,Brasileirão 2019
2019-12-08,16:00,2,1,Neo Química Arena,Corinthians,Fluminense,38,2019,Brasileirão 2019
2019-12-08,16:00,1,1,Estádio Nilton Santos,Botafogo-RJ,Ceara,38,2019,Brasileirão 2019
2019-12-08,16:00,1,2,Estádio José Pinheiro Borda,Internacional,Atletico-MG,38,2019,Brasileirão 2019
2019-12-08,16:01,2,1,Estádio Rei Pelé,CSA,Sao Paulo,38,2019,Brasileirão 2019
2019-12-08,16:01,2,0,Mineirão,Cruzeiro,Palmeiras,38,2019,Brasileirão 2019
2019-12-08,16:01,2,3,Estádio do Governo do Estado de Goiás (Serra Dourada),Goias,Gremio,38,2019,Brasileirão 2019
2019-12-08,16:01,1,1,Maracanã,Vasco,Chapecoense,38,2019,Brasileirão 2019
2019-12-08,16:01,1,2,Arena Castelão,Fortaleza,Bahia,38,2019,Brasileirão 2019
2019-12-08,16:02,0,4,Estádio Urbano Caldeira,Santos,Flamengo,38,2019,Brasileirão 2019
2019-12-08,16:08,0,0,Ressacada,Avai,Athletico-PR,38,2019,Brasileirão 2019
2020-08-08,10:40,2,3,Adelmar da Costa Carvalho,Sport,Ceara,1,2020,Brasileirão 2020
2020-08-08,10:57,1,0,Couto Pereira,Coritiba,Internacional,1,2020,Brasileirão 2020
