e_tipo,n_minuto_cartao,id_jogador,id_jogo
Amarelo,31,1334,2247
Vermelho,98,733,2247
Amarelo,27,1221,2247
Amarelo,63,733,2247
Amarelo,47,1740,2247
Amarelo,35,2034,2247
Amarelo,8,2035,2247
Amarelo,77,739,2248
Amarelo,53,1635,2248
Amarelo,89,2036,2248
Amarelo,54,1115,2248
Amarelo,41,1590,2248
Amarelo,44,1608,2248
Amarelo,74,1902,2249
Amarelo,30,1973,2249
Amarelo,57,1974,2249
Amarelo,24,1925,2249
Amarelo,61,1388,2250
Amarelo,57,1178,2250
Amarelo,94,1208,2250
Amarelo,93,1640,2250
Amarelo,52,1970,2250
Vermelho,62,1100,2251
Amarelo,90,948,2251
Amarelo,64,1971,2251
Amarelo,60,1972,2251
Amarelo,45,1100,2251
Amarelo,91,1908,2251
Amarelo,89,1799,2251
Amarelo,62,1426,2251
Amarelo,35,1967,2251
Amarelo,32,1968,2251
Amarelo,55,1440,2252
Amarelo,82,1718,2252
Amarelo,34,1870,2252
Amarelo,83,1969,2253
Amarelo,63,1961,2253
Amarelo,92,1962,2253
Amarelo,77,1963,2253
Amarelo,34,1829,2253
Amarelo,76,1964,2253
Amarelo,40,1965,2253
Amarelo,91,1966,2253
Amarelo,61,1143,2253
Amarelo,48,1928,2254
Amarelo,75,1929,2254
Amarelo,48,1546,2254
Amarelo,94,1775,2254
Amarelo,64,1613,2254
Amarelo,29,1930,2255
Amarelo,94,1931,2255
Amarelo,48,1615,2255
Vermelho,63,1615,2255
Amarelo,62,1924,2255
Amarelo,19,1925,2255
Amarelo,92,1890,2255
Amarelo,18,1317,2255
Amarelo,74,1926,2256
Amarelo,45,1927,2256
Amarelo,58,1911,2256
Amarelo,65,58,2256
Amarelo,73,1566,2257
Amarelo,37,1760,2257
Amarelo,83,1920,2257
Amarelo,38,1921,2257
Amarelo,53,1922,2257
Amarelo,89,1923,2257
Amarelo,80,1879,2257
Amarelo,62,387,2259
Amarelo,95,1914,2259
Amarelo,47,1915,2259
Amarelo,92,1916,2259
Amarelo,46,1891,2259
Amarelo,94,1917,2259
Vermelho,68,1575,2260
Amarelo,73,1918,2260
Amarelo,88,1705,2260
Amarelo,34,1575,2260
Amarelo,91,1293,2260
Amarelo,91,1760,2260
Amarelo,88,1910,2260
Amarelo,91,1911,2261
Amarelo,46,1912,2261
Amarelo,89,1913,2261
Amarelo,38,1905,2261
Amarelo,37,1369,2262
Amarelo,77,1906,2262
Amarelo,32,1907,2262
Vermelho,70,1041,2262
Amarelo,83,1908,2262
Amarelo,18,1041,2262
Amarelo,40,1909,2262
Amarelo,20,1337,2262
Vermelho,55,1902,2263
Amarelo,15,1903,2263
Amarelo,3,1902,2263
Amarelo,37,1904,2263
Vermelho,70,1656,2264
Amarelo,54,760,2264
Vermelho,77,1781,2264
Amarelo,70,1781,2264
Amarelo,48,1656,2264
Amarelo,36,1507,2265
Amarelo,12,1590,2265
Amarelo,72,1281,2265
Amarelo,26,1388,2265
Amarelo,18,1371,2265
Amarelo,90,1640,2265
Amarelo,43,1896,2265
Amarelo,47,1897,2266
Amarelo,33,1898,2266
Vermelho,92,1898,2266
Amarelo,84,1899,2266
Amarelo,38,1900,2266
Amarelo,66,335,2267
Amarelo,29,1901,2267
Amarelo,52,1893,2267
Amarelo,77,1308,2267
Amarelo,53,125,2267
Amarelo,26,1894,2267
Vermelho,82,1895,2268
Amarelo,80,1895,2268
Amarelo,89,1745,2268
Vermelho,42,1771,2268
Amarelo,91,1889,2268
Amarelo,71,1890,2268
Amarelo,42,1891,2268
Amarelo,74,1892,2269
Amarelo,96,1776,2270
Amarelo,34,1829,2270
Amarelo,66,602,2270
Amarelo,50,1841,2270
Amarelo,57,1426,2271
Amarelo,47,1755,2271
Amarelo,97,1268,2272
Amarelo,57,1885,2272
Amarelo,48,1886,2272
Amarelo,69,1887,2272
Amarelo,47,1888,2272
Vermelho,48,1883,2273
Amarelo,56,1882,2273
Amarelo,79,1398,2273
Amarelo,90,1310,2273
Amarelo,42,1883,2273
Amarelo,59,125,2274
Amarelo,30,1884,2275
Amarelo,17,907,2275
Amarelo,85,1680,2276
Amarelo,82,1878,2276
Amarelo,11,1879,2276
Amarelo,42,1689,2276
Amarelo,76,1880,2276
Amarelo,86,1613,2277
Amarelo,88,1881,2277
Amarelo,32,1571,2277
Amarelo,16,1760,2278
Amarelo,42,304,2278
Amarelo,86,989,2278
Amarelo,90,1225,2278
Amarelo,20,674,2278
Amarelo,55,1875,2279
Amarelo,71,1876,2279
Amarelo,78,1100,2279
Amarelo,54,1303,2280
Amarelo,55,1070,2280
Amarelo,33,1369,2280
Amarelo,68,1874,2280
Amarelo,46,1592,2280
Amarelo,48,1637,2280
Amarelo,82,1756,2281
Amarelo,67,1842,2281
Amarelo,59,1281,2281
Amarelo,15,1282,2281
Amarelo,75,1869,2281
Amarelo,66,1578,2281
Amarelo,48,1873,2281
Amarelo,81,1221,2282
Amarelo,74,76,2282
Vermelho,69,1546,2282
Amarelo,84,1656,2282
Amarelo,38,1641,2282
Amarelo,72,1872,2282
Amarelo,95,426,2283
Amarelo,64,265,2283
Amarelo,38,1555,2283
Amarelo,72,1870,2283
Amarelo,72,919,2283
Amarelo,64,1688,2284
Amarelo,68,1871,2285
Amarelo,43,1776,2285
Amarelo,74,1339,2285
Amarelo,73,1120,2285
Amarelo,35,1710,2285
Amarelo,59,1260,2286
Amarelo,42,1620,2286
Amarelo,89,1833,2286
Amarelo,57,154,2286
Amarelo,92,1807,2286
Amarelo,21,1808,2286
Amarelo,25,1688,2287
Amarelo,43,1702,2287
Amarelo,92,1283,2287
Amarelo,23,1851,2287
Amarelo,93,1337,2288
Amarelo,68,1611,2289
Amarelo,41,1681,2289
Amarelo,87,1769,2289
Amarelo,47,1756,2289
Amarelo,38,1869,2289
Amarelo,82,1148,2290
Vermelho,83,1429,2290
Amarelo,69,1870,2290
Amarelo,72,948,2291
Amarelo,64,1811,2291
Amarelo,72,1779,2291
Amarelo,73,1357,2291
Amarelo,78,1723,2292
Amarelo,16,1259,2292
Amarelo,51,211,2292
Amarelo,66,1841,2292
Amarelo,93,988,2292
Amarelo,29,677,2292
Amarelo,85,1507,2293
Amarelo,27,1532,2293
Amarelo,58,1296,2293
Amarelo,56,1208,2294
Amarelo,79,1560,2294
Amarelo,78,1157,2294
Amarelo,81,1760,2294
Amarelo,74,1740,2294
Vermelho,98,1861,2295
Amarelo,70,838,2295
Amarelo,79,1844,2295
Amarelo,29,1857,2295
Amarelo,5,557,2295
Amarelo,68,1577,2295
Amarelo,91,1756,2296
Amarelo,73,1611,2296
Amarelo,34,1867,2296
Amarelo,71,265,2296
Vermelho,57,1867,2296
Amarelo,91,1868,2296
Amarelo,45,1663,2296
Amarelo,87,1049,2296
Amarelo,55,80,2296
Amarelo,48,321,2297
Amarelo,77,602,2297
Amarelo,81,1538,2297
Amarelo,93,1671,2297
Amarelo,38,1337,2297
Amarelo,91,1691,2298
Amarelo,63,1864,2298
Amarelo,86,1808,2298
Amarelo,41,1766,2298
Amarelo,55,1430,2299
Amarelo,76,1369,2299
Amarelo,25,948,2299
Amarelo,8,842,2299
Amarelo,72,1041,2299
Amarelo,3,1426,2299
Amarelo,56,1615,2300
Amarelo,49,1688,2300
Amarelo,66,1642,2301
Amarelo,81,281,2301
Amarelo,38,1595,2301
Amarelo,27,1207,2301
Amarelo,47,1623,2301
Amarelo,69,1115,2301
Amarelo,36,397,2301
Amarelo,23,1781,2302
Amarelo,56,1267,2302
Amarelo,47,565,2302
Amarelo,84,1208,2302
Vermelho,64,1264,2303
Amarelo,66,1573,2303
Amarelo,62,1264,2303
Amarelo,48,1857,2303
Amarelo,83,1641,2304
Amarelo,18,1627,2304
Amarelo,58,1656,2304
Amarelo,74,1458,2305
Amarelo,54,1566,2305
Amarelo,34,674,2306
Amarelo,87,146,2306
Amarelo,8,1526,2306
Amarelo,53,1814,2306
Amarelo,34,304,2306
Amarelo,86,321,2306
Amarelo,76,1431,2307
Amarelo,51,1851,2307
Amarelo,86,62,2307
Amarelo,62,1841,2307
Amarelo,30,1829,2307
Amarelo,98,73,2307
Amarelo,70,1866,2307
Amarelo,43,984,2307
Amarelo,66,1776,2307
Amarelo,58,1710,2307
Amarelo,86,1309,2308
Amarelo,34,1736,2308
Amarelo,95,154,2308
Amarelo,59,1100,2308
Amarelo,24,1574,2308
Amarelo,79,1624,2309
Amarelo,15,1730,2309
Amarelo,56,1743,2309
Vermelho,56,1865,2309
Amarelo,44,1839,2309
Amarelo,88,1862,2309
Amarelo,22,1315,2309
Amarelo,53,1784,2310
Amarelo,47,1833,2310
Amarelo,79,1386,2310
Amarelo,50,1863,2310
Amarelo,28,1864,2310
Amarelo,19,1546,2310
Vermelho,15,1769,2311
Amarelo,73,998,2311
Amarelo,28,1859,2311
Amarelo,17,1552,2311
Amarelo,76,1684,2312
Amarelo,79,1860,2312
Amarelo,36,1567,2313
Amarelo,28,1861,2313
Amarelo,73,688,2313
Amarelo,97,1857,2313
Amarelo,30,1858,2313
Amarelo,23,1592,2313
Amarelo,36,733,2313
Amarelo,61,1779,2314
Amarelo,44,1041,2314
Amarelo,44,838,2314
Amarelo,46,1637,2314
Amarelo,60,1689,2314
Amarelo,33,1771,2314
Amarelo,90,1398,2315
Amarelo,96,1856,2315
Amarelo,30,1371,2315
Amarelo,60,1649,2315
Amarelo,94,855,2316
Amarelo,76,1736,2316
Amarelo,58,1752,2316
Amarelo,32,62,2316
Amarelo,82,1855,2316
Amarelo,50,1146,2316
Amarelo,51,1723,2316
Amarelo,74,418,2317
Amarelo,59,1732,2317
Amarelo,30,997,2317
Amarelo,96,1807,2318
Amarelo,79,1651,2318
Amarelo,30,1784,2318
Amarelo,54,1706,2318
Amarelo,92,1603,2318
Amarelo,47,1803,2318
Amarelo,90,1854,2318
Amarelo,49,1852,2319
Amarelo,99,1703,2319
Amarelo,56,1627,2319
Amarelo,60,1467,2319
Amarelo,37,705,2319
Amarelo,70,1684,2319
Amarelo,37,1666,2320
Amarelo,81,1853,2320
Amarelo,86,838,2320
Amarelo,13,1689,2320
Amarelo,47,1538,2320
Amarelo,90,1850,2320
Amarelo,74,1642,2320
Vermelho,46,1283,2321
Amarelo,98,635,2321
Amarelo,26,1851,2321
Amarelo,96,1284,2322
Amarelo,48,469,2322
Amarelo,16,1709,2322
Amarelo,39,1705,2322
Vermelho,92,1566,2322
Amarelo,63,1825,2322
Amarelo,36,1849,2322
Amarelo,44,1566,2322
Amarelo,29,1082,2322
Amarelo,63,1592,2323
Amarelo,86,110,2323
Amarelo,42,523,2323
Amarelo,46,1848,2323
Amarelo,75,1115,2323
Amarelo,70,1615,2324
Amarelo,33,1426,2324
Amarelo,44,1649,2324
Amarelo,58,1641,2325
Amarelo,46,1532,2325
Amarelo,94,1115,2326
Amarelo,56,1847,2326
Amarelo,92,110,2326
Amarelo,56,1729,2327
Amarelo,36,1268,2327
Amarelo,65,1702,2327
Amarelo,32,1627,2327
Amarelo,93,1776,2328
Amarelo,16,1710,2328
Vermelho,93,1609,2328
Amarelo,96,1723,2328
Amarelo,92,1259,2328
Amarelo,12,1745,2328
Amarelo,47,1312,2329
Amarelo,93,1111,2329
Amarelo,11,1649,2329
Amarelo,92,677,2329
Vermelho,46,1417,2330
Amarelo,67,1386,2330
Amarelo,86,708,2330
Amarelo,48,1358,2330
Amarelo,56,559,2330
Amarelo,94,1590,2331
Amarelo,19,111,2331
Amarelo,93,1682,2331
Amarelo,93,733,2332
Amarelo,90,1846,2332
Amarelo,46,1746,2332
Amarelo,89,1481,2332
Amarelo,57,265,2332
Amarelo,53,304,2332
Amarelo,33,1320,2332
Amarelo,91,1012,2332
Amarelo,86,1740,2332
Amarelo,39,1334,2332
Amarelo,80,1210,2332
Amarelo,47,1845,2332
Amarelo,39,80,2332
Amarelo,93,1496,2333
Amarelo,85,1523,2333
Amarelo,91,1756,2333
Amarelo,88,1844,2333
Amarelo,70,1567,2333
Amarelo,92,1041,2334
Vermelho,76,1149,2334
Amarelo,93,1843,2334
Amarelo,87,1636,2334
Amarelo,70,974,2335
Amarelo,71,1221,2335
Amarelo,78,1587,2335
Amarelo,74,1612,2335
Vermelho,40,1694,2336
Amarelo,44,565,2336
Amarelo,31,1621,2336
Amarelo,69,1841,2336
Amarelo,30,1694,2336
Amarelo,96,1670,2337
Amarelo,25,1565,2337
Amarelo,30,1662,2337
Amarelo,89,183,2337
Amarelo,89,1842,2338
Amarelo,47,1672,2338
Amarelo,91,1049,2339
Amarelo,77,1313,2339
Amarelo,86,1840,2339
Amarelo,56,1736,2340
Amarelo,80,1693,2340
Amarelo,92,1574,2340
Amarelo,91,1735,2340
Amarelo,41,1691,2341
Amarelo,28,125,2341
Amarelo,78,1281,2341
Amarelo,46,1578,2341
Amarelo,39,677,2341
Amarelo,83,1839,2341
Amarelo,68,1754,2341
Amarelo,24,844,2341
Amarelo,86,1705,2342
Amarelo,95,1816,2342
Amarelo,58,1838,2342
Amarelo,27,1746,2342
Amarelo,92,1689,2342
Amarelo,97,1523,2343
Amarelo,83,1557,2343
Amarelo,46,1412,2343
Amarelo,10,1357,2343
Amarelo,90,1773,2343
Amarelo,47,1436,2343
Vermelho,83,1637,2345
Vermelho,81,1575,2345
Amarelo,50,1104,2345
Amarelo,67,688,2345
Amarelo,43,1082,2345
Vermelho,91,1104,2345
Vermelho,93,1566,2345
Amarelo,51,1779,2345
Amarelo,45,948,2345
Amarelo,62,1560,2345
Amarelo,33,1740,2345
Amarelo,62,1571,2346
Amarelo,2,705,2346
Amarelo,41,1552,2347
Amarelo,10,1703,2347
Amarelo,71,955,2347
Amarelo,20,1106,2347
Amarelo,97,1837,2348
Amarelo,22,1688,2348
Vermelho,99,1734,2348
Amarelo,30,100,2348
Amarelo,97,1401,2348
Amarelo,82,1606,2349
Amarelo,64,1649,2349
Amarelo,10,1342,2349
Amarelo,69,1443,2349
Amarelo,58,1615,2349
Amarelo,91,1682,2350
Amarelo,93,739,2350
Amarelo,29,110,2350
Amarelo,4,1722,2351
Amarelo,89,1790,2351
Vermelho,94,146,2352
Amarelo,71,1699,2352
Amarelo,39,321,2352
Amarelo,67,1526,2352
Amarelo,20,146,2352
Amarelo,18,1577,2353
Amarelo,85,1408,2354
Amarelo,37,997,2354
Amarelo,95,620,2354
Amarelo,78,418,2354
Amarelo,9,1836,2355
Amarelo,84,1138,2356
Amarelo,64,1546,2356
Amarelo,56,1039,2356
Amarelo,67,1358,2356
Amarelo,61,1221,2356
Amarelo,56,1523,2356
Vermelho,48,1756,2357
Amarelo,93,1833,2357
Amarelo,65,1807,2357
Amarelo,40,1835,2357
Amarelo,23,1626,2357
Vermelho,95,1833,2357
Amarelo,73,1598,2357
Amarelo,65,1772,2357
Amarelo,60,1834,2357
Amarelo,80,1590,2358
Amarelo,64,111,2358
Amarelo,56,1431,2358
Amarelo,92,1310,2358
Amarelo,73,1511,2358
Amarelo,73,1688,2358
Amarelo,47,80,2359
Amarelo,47,1120,2359
Amarelo,46,939,2360
Vermelho,16,1832,2360
Amarelo,51,1082,2360
Amarelo,24,997,2360
Vermelho,85,1806,2361
Amarelo,81,1806,2361
Amarelo,35,1565,2361
Amarelo,60,97,2361
Vermelho,41,183,2361
Amarelo,70,1670,2361
Amarelo,80,125,2361
Amarelo,66,1426,2362
Amarelo,47,1782,2362
Vermelho,78,1649,2363
Amarelo,70,1704,2363
Amarelo,17,907,2363
Vermelho,64,1538,2363
Amarelo,26,1342,2363
Amarelo,49,1538,2363
Vermelho,98,1623,2364
Amarelo,33,1609,2364
Amarelo,51,1830,2364
Amarelo,44,1647,2364
Amarelo,90,76,2365
Amarelo,29,1736,2365
Amarelo,3,1831,2365
Vermelho,72,1831,2365
Amarelo,51,1790,2365
Amarelo,19,1293,2365
Amarelo,48,1566,2366
Amarelo,79,1548,2366
Amarelo,65,1575,2366
Amarelo,25,733,2366
Amarelo,71,110,2366
Vermelho,92,1456,2367
Amarelo,66,1829,2367
Amarelo,66,1580,2367
Amarelo,21,1795,2367
Amarelo,36,1781,2367
Amarelo,46,659,2367
Amarelo,4,1337,2367
Vermelho,70,1613,2368
Amarelo,54,1798,2368
Amarelo,77,1296,2368
Vermelho,70,1438,2368
Amarelo,85,1622,2368
Amarelo,13,1431,2369
Amarelo,59,49,2369
Amarelo,82,1326,2370
Amarelo,26,1647,2370
Vermelho,92,1707,2370
Amarelo,91,1312,2370
Amarelo,88,1802,2370
Amarelo,42,1827,2371
Vermelho,4,1651,2372
Amarelo,87,1633,2372
Amarelo,47,1828,2372
Amarelo,66,1509,2372
Amarelo,46,1281,2372
Amarelo,87,1772,2372
Amarelo,25,1596,2372
Amarelo,47,1578,2372
Vermelho,45,1433,2373
Amarelo,8,1825,2373
Amarelo,63,1826,2373
Vermelho,59,125,2373
Amarelo,54,125,2373
Amarelo,82,1577,2373
Amarelo,18,1436,2373
Amarelo,52,1687,2374
Amarelo,28,1745,2374
Amarelo,15,1672,2374
Amarelo,7,1666,2374
Amarelo,13,1552,2375
Amarelo,59,1342,2375
Amarelo,97,1217,2375
Amarelo,9,183,2375
Amarelo,44,1615,2375
Amarelo,48,1641,2376
Amarelo,72,1754,2376
Amarelo,76,1267,2376
Amarelo,64,1268,2376
Amarelo,88,328,2377
Amarelo,48,1688,2377
Amarelo,93,1587,2377
Amarelo,27,948,2377
Amarelo,52,73,2377
Amarelo,31,1693,2377
Amarelo,49,1823,2377
Amarelo,51,1824,2378
Amarelo,85,1148,2378
Amarelo,22,1660,2379
Amarelo,49,1382,2379
Amarelo,90,1424,2379
Amarelo,82,1585,2379
Amarelo,14,211,2379
Amarelo,41,1593,2380
Amarelo,34,1822,2380
Amarelo,86,1680,2380
Amarelo,43,1627,2381
Amarelo,10,1819,2381
Amarelo,11,989,2381
Amarelo,65,1820,2381
Amarelo,40,491,2381
Amarelo,93,1740,2381
Amarelo,28,388,2382
Amarelo,85,1821,2383
Amarelo,59,1796,2383
Amarelo,84,183,2383
Amarelo,9,1806,2383
Amarelo,67,1433,2383
Amarelo,95,860,2383
Amarelo,36,1669,2383
Amarelo,57,154,2384
Amarelo,26,168,2384
Amarelo,89,1576,2384
Amarelo,53,1620,2384
Amarelo,40,1818,2384
Amarelo,65,1154,2385
Vermelho,60,1443,2385
Amarelo,58,1697,2385
Amarelo,65,997,2386
Amarelo,79,1438,2386
Amarelo,91,1623,2387
Amarelo,86,1735,2387
Amarelo,90,1816,2387
Amarelo,52,1691,2388
Amarelo,43,211,2388
Amarelo,47,1817,2388
Amarelo,67,125,2388
Amarelo,48,1382,2388
Amarelo,66,1814,2388
Amarelo,89,1264,2389
Amarelo,64,1815,2389
Amarelo,25,1627,2389
Amarelo,75,1706,2389
Amarelo,28,1632,2389
Amarelo,64,1636,2390
Amarelo,95,1630,2390
Amarelo,86,1813,2390
Amarelo,86,1070,2390
Amarelo,29,1678,2390
Amarelo,93,1673,2390
Amarelo,61,1739,2390
Amarelo,54,1039,2391
Amarelo,70,1082,2391
Vermelho,87,670,2392
Amarelo,58,1733,2392
Amarelo,33,1456,2392
Amarelo,80,1812,2393
Amarelo,28,782,2393
Vermelho,96,1684,2394
Amarelo,67,1684,2394
Amarelo,96,1312,2394
Amarelo,25,1313,2394
Amarelo,27,1726,2394
Amarelo,57,1797,2394
Vermelho,70,1730,2395
Amarelo,46,1281,2395
Vermelho,82,1339,2395
Amarelo,48,1339,2395
Amarelo,82,1811,2396
Amarelo,65,1587,2396
Amarelo,83,1401,2396
Amarelo,78,1762,2396
Amarelo,6,1782,2396
Amarelo,74,1688,2397
Amarelo,27,1337,2397
Amarelo,36,183,2397
Amarelo,87,418,2398
Amarelo,72,1276,2398
Amarelo,39,1634,2398
Vermelho,60,838,2398
Amarelo,77,919,2398
Amarelo,77,1666,2398
Amarelo,6,838,2398
Amarelo,65,1120,2399
Amarelo,68,1626,2400
Amarelo,56,1398,2400
Amarelo,5,1635,2400
Amarelo,50,620,2400
Amarelo,50,111,2400
Amarelo,45,674,2401
Amarelo,90,76,2401
Amarelo,65,1458,2401
Amarelo,67,265,2401
Amarelo,26,1810,2401
Amarelo,90,1736,2401
Amarelo,26,168,2401
Vermelho,34,1668,2402
Amarelo,55,1808,2402
Amarelo,25,1784,2402
Amarelo,89,722,2402
Amarelo,64,1334,2402
Vermelho,58,1744,2402
Amarelo,44,1807,2402
Amarelo,18,1744,2402
Amarelo,78,1081,2402
Amarelo,73,1724,2403
Amarelo,84,1557,2403
Amarelo,74,1317,2403
Amarelo,89,1292,2403
Amarelo,59,1577,2403
Amarelo,27,1641,2404
Amarelo,92,1446,2404
Amarelo,55,1647,2404
Amarelo,58,1221,2404
Amarelo,47,1546,2404
Amarelo,97,1289,2404
Amarelo,63,1148,2404
Amarelo,31,1699,2404
Amarelo,54,1713,2404
Amarelo,45,14,2404
Amarelo,81,1806,2405
Amarelo,78,1748,2405
Amarelo,59,782,2405
Amarelo,27,688,2405
Vermelho,67,1623,2406
Amarelo,56,1312,2406
Amarelo,47,1649,2406
Amarelo,44,1623,2406
Amarelo,75,1667,2406
Amarelo,51,787,2406
Amarelo,77,557,2406
Amarelo,20,1689,2406
Amarelo,72,1592,2407
Amarelo,14,1639,2407
Amarelo,59,1292,2407
Amarelo,94,1538,2408
Amarelo,85,1189,2408
Amarelo,26,1439,2408
Amarelo,29,1805,2408
Amarelo,78,1398,2409
Amarelo,21,1115,2409
Amarelo,41,1706,2409
Amarelo,43,1589,2409
Amarelo,90,1802,2409
Amarelo,39,1803,2410
Amarelo,43,1720,2410
Amarelo,98,1772,2410
Amarelo,23,1633,2410
Amarelo,33,922,2410
Amarelo,94,1804,2411
Amarelo,81,1727,2411
Amarelo,74,1691,2411
Amarelo,53,1536,2411
Amarelo,89,1702,2411
Amarelo,71,1786,2411
Amarelo,71,96,2411
Amarelo,44,1111,2411
Amarelo,69,1613,2412
Amarelo,32,1221,2412
Amarelo,72,1162,2412
Vermelho,38,1221,2412
Amarelo,67,1358,2412
Amarelo,95,939,2412
Amarelo,44,1243,2412
Amarelo,94,1790,2413
Amarelo,62,1146,2413
Amarelo,39,948,2413
Amarelo,83,1736,2413
Amarelo,91,1799,2413
Vermelho,85,1800,2414
Amarelo,70,1431,2414
Amarelo,81,1388,2414
Amarelo,31,1281,2414
Amarelo,84,1801,2414
Amarelo,29,1688,2414
Amarelo,68,1208,2414
Amarelo,1,1642,2415
Amarelo,89,245,2415
Amarelo,61,648,2415
Amarelo,52,1609,2415
Amarelo,91,1440,2415
Amarelo,73,265,2415
Amarelo,11,1049,2415
Amarelo,59,1611,2416
Amarelo,48,1676,2417
Amarelo,86,1370,2417
Amarelo,47,110,2417
Amarelo,61,1766,2418
Amarelo,46,1456,2419
Amarelo,95,1759,2419
Amarelo,94,1752,2419
Amarelo,95,1797,2419
Amarelo,53,1326,2419
Amarelo,95,1760,2420
Amarelo,91,1463,2420
Amarelo,12,1798,2420
Vermelho,98,1664,2420
Amarelo,21,1746,2420
Amarelo,78,1664,2420
Amarelo,69,1148,2421
Amarelo,63,635,2421
Vermelho,53,1672,2422
Amarelo,76,1502,2422
Amarelo,86,1703,2422
Amarelo,93,1796,2422
Amarelo,12,1639,2422
Amarelo,39,1672,2422
Vermelho,97,860,2423
Amarelo,95,1637,2423
Amarelo,55,1787,2423
Amarelo,89,860,2423
Vermelho,61,1678,2423
Amarelo,78,948,2423
Amarelo,52,1618,2423
Amarelo,30,1154,2424
Amarelo,81,1268,2424
Amarelo,63,674,2425
Amarelo,49,1673,2425
Amarelo,21,1739,2425
Amarelo,78,1794,2425
Amarelo,42,719,2425
Amarelo,53,1382,2426
Amarelo,93,1757,2426
Amarelo,92,1325,2426
Amarelo,21,125,2426
Amarelo,3,1769,2426
Amarelo,81,1463,2427
Amarelo,31,1538,2427
Amarelo,30,1786,2427
Vermelho,53,1526,2427
Amarelo,54,1500,2427
Amarelo,80,1702,2427
Amarelo,81,807,2428
Amarelo,91,1699,2428
Amarelo,79,1149,2428
Amarelo,89,1705,2428
Amarelo,71,1334,2428
Amarelo,89,1647,2428
Vermelho,76,659,2429
Amarelo,67,993,2429
Amarelo,85,1795,2429
Amarelo,47,1565,2429
Amarelo,76,1402,2429
Amarelo,46,168,2429
Amarelo,55,955,2429
Amarelo,75,919,2430
Amarelo,75,1701,2430
Amarelo,77,130,2430
Amarelo,27,900,2430
Amarelo,54,1577,2431
Amarelo,86,1277,2431
Amarelo,56,1747,2431
Amarelo,49,1592,2431
Amarelo,38,1411,2431
Amarelo,65,1210,2432
Amarelo,35,1417,2432
Amarelo,43,1793,2432
Vermelho,75,1312,2433
Amarelo,89,1673,2433
Amarelo,77,1794,2433
Amarelo,101,1737,2433
Amarelo,74,1312,2433
Vermelho,79,1791,2433
Amarelo,92,1646,2433
Amarelo,89,1792,2433
Amarelo,62,1744,2433
Amarelo,100,1707,2433
Amarelo,39,1759,2433
Vermelho,19,929,2434
Amarelo,29,1647,2434
Amarelo,64,993,2434
Amarelo,50,1789,2434
Amarelo,50,1600,2434
Vermelho,94,1743,2434
Amarelo,94,1790,2434
Amarelo,52,1146,2434
Amarelo,13,1736,2434
Amarelo,40,1315,2434
Amarelo,95,1788,2435
Amarelo,82,1715,2435
Amarelo,26,1626,2435
Amarelo,30,1746,2435
Amarelo,89,1733,2435
Amarelo,77,1611,2435
Amarelo,59,1560,2435
Amarelo,54,1776,2436
Amarelo,44,1787,2436
Amarelo,16,1636,2436
Amarelo,82,388,2436
Amarelo,29,1752,2436
Amarelo,18,1515,2436
Amarelo,73,739,2437
Amarelo,62,1207,2437
Amarelo,52,146,2437
Amarelo,80,1371,2437
Amarelo,63,1589,2437
Amarelo,75,321,2437
Amarelo,48,1670,2438
Amarelo,41,1217,2438
Amarelo,77,674,2438
Amarelo,46,265,2438
Amarelo,92,1586,2438
Amarelo,45,1580,2438
Amarelo,92,80,2438
Amarelo,63,648,2438
Amarelo,42,1607,2438
Amarelo,68,1281,2439
Amarelo,47,1634,2439
Amarelo,52,1656,2440
Amarelo,92,100,2440
Amarelo,63,125,2440
Vermelho,92,100,2440
Amarelo,48,1386,2440
Amarelo,81,1585,2440
Amarelo,96,708,2441
Amarelo,91,1567,2441
Amarelo,91,1449,2441
Amarelo,67,1292,2441
Amarelo,85,1737,2442
Amarelo,39,1360,2442
Amarelo,96,1785,2442
Amarelo,55,1317,2442
Amarelo,67,418,2442
Amarelo,82,1786,2443
Amarelo,95,1633,2443
Amarelo,69,1687,2443
Amarelo,59,1106,2444
Amarelo,26,1634,2444
Amarelo,45,1783,2444
Amarelo,87,939,2445
Amarelo,93,1766,2446
Amarelo,38,1673,2446
Amarelo,89,1784,2446
Amarelo,65,1587,2447
Amarelo,89,620,2447
Amarelo,92,1782,2447
Amarelo,29,1515,2447
Amarelo,58,238,2448
Amarelo,82,469,2448
Amarelo,45,677,2448
Amarelo,89,988,2448
Amarelo,52,434,2448
Amarelo,61,1694,2449
Amarelo,40,1781,2449
Amarelo,96,733,2449
Amarelo,71,1668,2449
Amarelo,90,1259,2449
Amarelo,40,1723,2449
Amarelo,24,1120,2449
Amarelo,78,1575,2449
Amarelo,53,1082,2449
Amarelo,91,993,2450
Amarelo,53,161,2450
Amarelo,64,76,2450
Amarelo,28,1455,2450
Amarelo,77,1238,2451
Amarelo,72,1516,2451
Amarelo,15,1558,2451
Amarelo,82,1210,2451
Amarelo,48,1328,2451
Amarelo,16,648,2451
Amarelo,75,844,2451
Amarelo,69,1624,2451
Amarelo,8,1388,2451
Amarelo,71,1607,2451
Amarelo,43,1440,2451
Vermelho,84,948,2452
Amarelo,59,1778,2452
Amarelo,13,1601,2452
Amarelo,86,1779,2452
Amarelo,60,1636,2452
Vermelho,95,1780,2452
Amarelo,94,1780,2452
