n_minuto_gol,id_jogador,id_jogo
47,988,3175
65,469,3175
82,297,3176
80,959,3177
48,936,3178
26,384,3178
56,1243,3180
30,266,3180
76,927,3180
91,1259,3181
15,297,3181
42,63,3181
71,63,3181
66,983,3182
18,426,3182
73,1054,3182
24,1157,3183
20,1041,3183
58,690,3184
36,756,3184
64,996,3185
30,1025,3185
49,1105,3185
62,111,3186
30,1149,3186
24,111,3186
59,1036,3187
94,3881,3188
85,3882,3188
2,966,3188
64,1169,3189
76,606,3190
87,391,3190
90,1159,3190
70,328,3190
54,1017,3191
93,948,3191
39,63,3191
6,959,3192
40,3866,3192
62,853,3192
53,966,3193
34,1158,3193
78,1024,3193
5,945,3193
52,3880,3194
76,1021,3197
22,1227,3198
98,486,3198
95,1157,3199
22,1049,3201
13,1328,3201
10,986,3202
4,821,3203
28,1104,3203
33,974,3203
76,932,3203
64,297,3205
34,111,3205
42,965,3205
25,924,3205
74,874,3206
55,133,3207
7,606,3208
41,681,3208
2,606,3208
49,1325,3209
48,974,3210
80,3866,3211
28,224,3211
84,63,3211
44,959,3211
85,1128,3211
37,73,3212
95,1011,3212
57,216,3212
9,221,3213
72,3879,3213
14,351,3213
49,853,3213
95,1146,3213
86,1211,3214
6,426,3214
13,426,3214
18,705,3214
30,1122,3215
4,569,3215
54,111,3215
24,569,3215
41,1208,3215
10,1122,3215
33,1166,3216
77,1081,3216
36,821,3217
67,1059,3217
85,1090,3217
54,991,3217
99,1133,3218
94,830,3218
65,988,3219
33,337,3220
92,959,3220
48,965,3220
8,963,3220
29,311,3220
39,3878,3220
19,1203,3221
54,1051,3221
55,426,3222
84,426,3222
47,1181,3222
18,100,3223
88,211,3223
82,883,3223
66,1155,3224
72,328,3225
62,224,3225
66,63,3225
33,742,3226
9,939,3227
80,665,3227
86,665,3227
40,822,3229
80,959,3230
80,1057,3231
31,1073,3231
45,116,3231
27,547,3232
82,1067,3233
22,1211,3233
32,885,3233
23,908,3233
50,521,3233
7,555,3234
31,555,3234
24,34,3234
69,690,3235
25,1089,3236
4,986,3237
34,1036,3237
70,629,3237
90,629,3237
28,391,3238
72,224,3239
16,982,3239
86,1081,3239
71,62,3239
8,1110,3240
9,687,3241
49,1057,3241
52,1149,3242
60,995,3242
86,328,3242
77,1022,3243
36,986,3243
7,1211,3244
95,1054,3244
2,63,3245
83,916,3246
50,434,3246
19,97,3246
45,1080,3247
70,378,3247
84,1089,3247
30,130,3248
96,351,3248
54,709,3248
46,756,3248
56,756,3248
57,966,3249
47,1012,3249
93,3876,3249
79,963,3250
45,986,3250
72,3877,3251
22,1199,3252
94,830,3254
17,874,3255
56,138,3256
92,426,3256
59,138,3256
63,359,3256
71,1211,3256
25,337,3257
59,311,3257
61,110,3257
14,1110,3258
36,428,3259
71,883,3259
93,703,3259
51,959,3260
90,1128,3261
3,1091,3261
95,1128,3261
36,224,3261
72,822,3261
77,1042,3261
84,1118,3261
9,1155,3262
65,1155,3262
61,494,3262
72,588,3262
66,434,3263
29,521,3263
25,3875,3264
64,1036,3264
81,3870,3265
34,995,3265
65,874,3266
80,973,3267
103,328,3267
33,688,3268
98,569,3269
54,1096,3270
84,157,3270
11,1246,3270
78,920,3271
8,469,3272
38,297,3272
19,1036,3274
10,266,3274
32,971,3275
58,885,3276
38,622,3278
48,622,3278
92,1208,3278
50,34,3278
31,547,3279
59,986,3280
70,940,3280
71,3871,3281
25,328,3281
49,3872,3281
35,984,3281
26,159,3282
30,1110,3283
78,1009,3283
53,1054,3284
45,1092,3284
1,883,3285
67,470,3285
13,1022,3285
19,261,3285
36,461,3286
64,367,3286
70,874,3286
19,461,3286
50,939,3287
58,266,3287
80,961,3288
7,657,3288
55,1012,3289
2,959,3289
61,959,3289
17,1052,3290
31,708,3290
30,973,3291
56,1081,3291
6,1014,3291
68,883,3292
51,594,3293
11,63,3293
56,63,3293
46,469,3294
67,195,3294
63,934,3294
22,1050,3295
48,853,3295
49,920,3297
45,822,3297
33,1034,3298
14,261,3298
80,581,3299
84,1038,3299
54,986,3300
79,1019,3301
75,687,3301
28,606,3302
55,959,3302
23,311,3303
93,3874,3303
45,62,3304
83,1054,3304
76,1042,3304
44,3873,3305
78,977,3305
77,761,3306
77,3871,3307
35,221,3308
49,853,3308
8,3870,3308
64,657,3308
64,995,3309
28,569,3309
35,569,3309
48,111,3310
51,965,3310
93,1034,3310
25,1163,3310
92,3867,3311
35,3868,3311
18,686,3312
51,686,3312
94,784,3312
50,1054,3312
32,1054,3312
12,821,3313
88,261,3313
17,1067,3313
19,63,3314
28,252,3314
56,224,3314
88,1120,3314
30,920,3315
32,3869,3316
62,486,3316
97,764,3316
89,1061,3317
51,195,3319
41,266,3320
65,266,3320
25,761,3321
68,742,3321
93,974,3321
23,703,3322
56,43,3323
66,1050,3323
46,1067,3323
20,1100,3324
69,29,3324
66,426,3325
48,391,3325
70,426,3325
71,426,3325
12,1054,3325
14,413,3326
33,261,3327
49,821,3327
60,1073,3328
26,988,3328
20,1019,3328
36,97,3328
54,261,3329
46,1245,3329
62,1155,3329
24,693,3329
75,43,3330
88,1149,3330
45,995,3330
37,63,3330
5,224,3330
47,1057,3331
93,3866,3331
34,657,3332
50,953,3332
60,984,3332
92,159,3333
15,594,3333
88,1081,3335
72,266,3335
92,918,3335
34,469,3336
51,100,3336
77,840,3336
15,97,3336
49,687,3337
56,1019,3337
11,986,3337
34,311,3338
91,147,3338
10,831,3338
94,1139,3339
66,908,3339
58,1038,3339
22,821,3340
6,1022,3340
81,168,3340
13,555,3341
48,959,3341
42,470,3341
57,470,3341
33,959,3341
96,703,3341
54,594,3342
90,378,3342
90,1019,3343
58,750,3344
26,953,3344
12,822,3344
5,761,3346
34,1009,3346
65,157,3347
49,195,3347
54,1081,3348
63,1012,3348
24,688,3348
78,1030,3348
75,688,3348
38,450,3349
34,594,3350
91,715,3350
83,594,3350
92,1092,3352
82,657,3352
76,1245,3353
51,1067,3353
67,1137,3354
41,691,3355
63,1018,3355
25,63,3355
90,515,3356
69,869,3357
51,728,3357
84,967,3358
2,311,3358
63,311,3358
72,111,3358
90,328,3359
5,457,3359
64,690,3359
37,953,3359
67,1100,3359
50,328,3359
11,1038,3360
24,450,3360
13,629,3360
89,821,3361
90,668,3362
4,988,3362
55,1073,3362
39,942,3363
36,1115,3363
56,1115,3363
82,1017,3364
41,461,3364
76,62,3364
52,1051,3364
24,1031,3365
20,889,3366
65,657,3366
8,959,3366
60,200,3367
24,991,3367
53,798,3369
50,426,3369
97,937,3369
78,908,3369
87,246,3369
70,539,3370
76,100,3370
30,604,3370
59,539,3370
62,328,3371
18,588,3371
71,341,3371
6,1041,3372
65,1208,3372
78,470,3372
61,889,3373
94,581,3373
60,831,3373
88,715,3373
12,63,3374
70,63,3374
55,971,3375
73,1039,3375
60,967,3375
2,971,3375
95,739,3376
72,43,3376
22,311,3376
12,1072,3377
91,1056,3378
72,63,3380
41,486,3381
52,657,3381
50,311,3382
81,232,3382
25,232,3382
40,311,3382
40,994,3383
51,959,3383
29,853,3383
13,515,3383
6,853,3383
76,675,3384
19,1081,3385
52,688,3385
29,995,3385
94,1021,3385
39,77,3385
92,969,3386
60,984,3387
90,1112,3387
68,391,3387
42,904,3388
75,261,3388
48,1038,3388
48,469,3389
32,1073,3389
64,539,3389
15,469,3389
56,63,3390
59,63,3390
30,111,3390
46,63,3390
5,1081,3391
51,1099,3391
90,761,3392
25,1036,3392
18,328,3392
6,761,3392
42,629,3392
81,3866,3393
90,261,3394
63,569,3395
67,555,3395
58,3863,3396
17,77,3396
58,822,3397
6,92,3398
75,116,3398
76,714,3399
84,1019,3399
21,555,3400
78,63,3401
83,3857,3401
90,1120,3401
10,822,3402
37,822,3402
30,904,3402
48,261,3402
91,956,3403
49,3865,3403
57,805,3404
26,338,3404
90,594,3404
37,378,3404
42,686,3404
45,805,3404
51,157,3405
61,853,3405
1,631,3406
91,3864,3406
36,945,3406
43,144,3406
81,195,3407
15,636,3407
42,988,3407
4,939,3408
45,939,3408
56,232,3408
70,1019,3409
10,893,3409
53,893,3409
50,949,3410
79,3858,3410
42,3859,3410
62,756,3411
52,3860,3411
94,168,3411
47,3861,3412
23,932,3412
89,936,3412
70,1070,3412
52,934,3412
17,1264,3413
53,1036,3413
66,594,3414
80,874,3414
44,92,3415
76,966,3415
37,21,3415
31,63,3416
45,232,3417
39,883,3418
85,1137,3418
10,555,3418
77,1085,3419
91,667,3419
20,526,3419
71,111,3419
52,621,3420
5,539,3420
65,116,3420
52,63,3421
60,550,3421
72,595,3421
70,16,3422
45,279,3422
54,3846,3422
36,855,3423
57,76,3423
56,874,3424
54,34,3424
4,121,3425
88,461,3425
15,311,3425
10,557,3426
50,529,3426
5,838,3426
12,359,3427
95,426,3427
56,304,3427
68,3862,3428
87,821,3428
95,727,3428
44,293,3429
67,565,3430
11,61,3430
67,884,3431
86,347,3431
21,111,3432
82,311,3432
95,815,3432
64,673,3433
98,634,3434
63,80,3434
67,634,3434
46,901,3436
62,682,3436
29,876,3436
40,557,3436
91,32,3437
51,805,3437
83,32,3437
17,821,3438
31,879,3438
80,656,3438
94,608,3438
41,781,3439
29,494,3439
78,341,3439
12,750,3440
81,815,3440
29,594,3441
47,3857,3441
35,874,3441
69,550,3441
60,874,3441
79,378,3441
16,195,3442
76,3856,3442
36,434,3442
7,675,3443
49,629,3443
19,754,3443
40,902,3443
69,692,3443
87,673,3444
1,162,3444
64,772,3444
10,266,3445
84,266,3445
92,756,3445
58,245,3446
30,121,3446
86,245,3446
71,121,3446
50,287,3446
29,234,3447
10,892,3447
68,499,3447
52,703,3448
44,231,3449
21,723,3450
62,723,3450
57,869,3450
55,61,3451
1,876,3451
85,3855,3452
12,831,3452
92,826,3452
65,440,3453
68,653,3453
63,894,3453
16,3853,3453
29,756,3454
15,304,3454
80,168,3454
70,699,3455
33,111,3455
62,499,3456
9,17,3456
53,16,3456
6,373,3456
56,644,3456
91,347,3456
30,714,3457
60,570,3457
48,3854,3458
83,539,3458
90,1073,3458
10,682,3458
78,434,3458
88,261,3459
79,784,3459
51,869,3460
4,858,3460
14,754,3460
79,76,3461
96,3824,3461
78,831,3462
33,391,3462
44,391,3462
15,831,3462
72,709,3463
87,380,3463
51,266,3463
13,842,3463
49,705,3464
8,426,3464
54,63,3465
44,62,3465
47,899,3466
24,434,3466
68,97,3466
73,677,3466
56,434,3466
49,872,3467
80,492,3467
81,461,3468
65,121,3468
12,121,3468
49,199,3470
35,440,3470
29,304,3470
51,277,3470
23,1038,3470
6,565,3471
56,62,3471
71,115,3472
65,682,3472
3,232,3473
95,380,3473
29,858,3475
15,344,3476
50,821,3476
20,660,3477
49,159,3477
66,620,3477
91,3824,3477
97,351,3477
33,836,3478
70,28,3478
84,772,3478
91,772,3478
50,625,3479
57,628,3479
33,121,3479
25,279,3480
31,625,3480
16,16,3481
86,347,3481
24,311,3482
45,700,3482
42,337,3482
83,888,3482
89,616,3482
92,667,3482
33,742,3483
26,472,3483
2,566,3483
74,687,3484
13,620,3485
91,266,3485
37,842,3485
94,245,3487
7,644,3488
31,186,3488
65,899,3488
87,622,3488
37,657,3489
34,756,3490
31,757,3490
49,801,3490
87,594,3491
94,805,3491
33,359,3492
5,28,3492
3,83,3493
49,620,3493
29,628,3494
57,699,3494
91,649,3494
99,34,3495
49,622,3495
59,821,3496
92,821,3496
75,115,3497
31,390,3497
45,709,3498
52,1073,3498
3,494,3499
60,1000,3499
42,515,3501
27,266,3502
87,856,3503
74,679,3503
12,637,3504
3,633,3504
27,62,3505
34,227,3505
54,347,3505
15,311,3506
39,3,3506
31,373,3506
54,657,3507
73,469,3508
83,822,3508
30,682,3508
34,469,3508
42,426,3509
58,101,3509
47,359,3509
14,94,3509
16,80,3509
17,380,3511
35,16,3511
30,673,3512
46,723,3512
18,841,3512
66,3852,3512
81,658,3513
55,657,3513
48,121,3514
63,121,3514
76,715,3515
96,679,3515
9,756,3515
48,76,3515
11,211,3516
78,539,3516
29,399,3517
3,355,3517
16,34,3517
24,450,3518
65,426,3518
97,265,3518
85,583,3519
2,63,3519
45,879,3519
47,61,3519
80,251,3520
19,651,3521
47,111,3521
11,756,3521
28,658,3522
19,261,3522
35,992,3523
46,252,3523
93,231,3524
69,644,3525
25,679,3525
40,3851,3525
61,186,3525
60,121,3526
73,655,3527
66,569,3528
49,392,3529
81,392,3529
76,606,3529
40,158,3529
36,756,3530
49,595,3531
51,903,3531
28,763,3531
62,14,3532
87,830,3532
54,472,3532
3,3850,3533
28,121,3534
54,899,3535
34,373,3535
66,644,3535
84,866,3535
48,186,3535
41,822,3535
7,16,3536
47,681,3536
19,761,3537
63,850,3537
85,883,3537
52,572,3538
22,450,3538
50,705,3538
40,754,3538
57,94,3538
77,101,3539
87,111,3540
64,246,3541
14,304,3541
20,841,3542
9,373,3542
95,365,3542
17,16,3544
54,1000,3545
95,3848,3545
28,266,3546
58,764,3546
72,764,3546
2,133,3546
22,539,3547
57,211,3547
67,690,3547
73,756,3547
86,663,3548
53,657,3548
75,191,3548
69,878,3549
26,822,3549
43,619,3549
51,3849,3550
18,657,3550
49,467,3551
40,821,3552
8,761,3553
40,822,3553
44,620,3553
96,740,3553
24,1073,3554
81,246,3554
30,692,3555
46,754,3555
94,754,3555
61,584,3555
40,584,3555
16,692,3555
81,800,3555
25,63,3557
40,225,3557
84,32,3558
88,3848,3559
75,461,3559
48,461,3560
60,683,3560
19,657,3562
46,311,3564
93,692,3564
79,649,3564
88,2229,3564
22,311,3564
35,168,3565
24,756,3565
8,193,3568
76,434,3568
45,251,3568
96,840,3568
95,521,3569
84,742,3569
78,90,3570
99,650,3570
66,235,3570
11,786,3572
28,800,3574
87,597,3575
24,692,3575
81,692,3575
84,121,3575
80,690,3576
71,76,3576
24,620,3577
28,641,3577
77,63,3578
37,551,3579
41,285,3579
82,723,3579
78,159,3579
87,29,3579
8,551,3579
88,657,3580
16,428,3580
44,621,3580
23,328,3581
69,3846,3581
92,347,3581
19,552,3582
62,261,3582
71,557,3582
73,821,3582
80,246,3583
87,528,3583
33,380,3583
26,469,3585
59,469,3585
38,710,3585
53,682,3585
18,195,3585
48,1033,3586
36,121,3586
51,121,3586
3,1033,3586
9,750,3586
77,580,3587
93,866,3587
96,692,3588
30,159,3588
53,3845,3589
99,633,3590
13,646,3590
86,665,3590
17,36,3590
59,550,3591
15,224,3591
96,100,3591
80,51,3592
4,266,3593
69,709,3593
19,681,3594
60,415,3596
69,617,3596
52,764,3596
26,279,3596
54,235,3597
80,657,3597
46,280,3597
18,634,3598
58,3847,3598
55,714,3598
73,1000,3598
49,380,3599
34,656,3600
19,63,3601
25,899,3601
46,706,3601
54,261,3602
67,711,3602
28,3842,3602
51,602,3602
80,3843,3603
58,652,3603
83,784,3603
91,218,3603
38,166,3604
96,426,3604
96,116,3605
32,51,3606
53,369,3606
82,385,3607
45,351,3607
13,594,3608
31,434,3610
66,193,3610
65,63,3611
89,224,3611
52,742,3611
58,550,3611
98,547,3612
45,546,3612
5,510,3613
84,415,3614
9,435,3614
38,563,3614
60,763,3614
63,692,3615
90,704,3615
46,373,3615
94,80,3616
19,304,3616
46,3827,3616
31,246,3616
15,620,3616
81,583,3617
39,756,3617
59,584,3619
82,552,3619
83,3829,3620
55,347,3620
4,587,3621
52,587,3621
76,1000,3621
81,2229,3622
61,764,3622
90,748,3622
12,380,3623
67,380,3623
65,434,3624
68,619,3625
49,251,3625
42,251,3625
60,66,3625
87,3844,3626
13,579,3626
93,756,3626
76,438,3626
29,644,3627
54,443,3627
78,135,3627
78,756,3629
6,380,3629
2,3841,3630
19,714,3630
73,265,3630
30,644,3631
63,3838,3631
92,318,3632
45,277,3634
63,51,3634
55,761,3636
29,748,3636
84,515,3637
97,690,3637
27,579,3637
59,428,3638
70,487,3638
49,311,3638
70,673,3639
89,906,3639
41,662,3639
33,721,3640
26,251,3640
94,32,3640
30,231,3641
2,640,3641
34,277,3641
94,612,3641
74,440,3641
11,617,3641
20,3840,3642
46,390,3642
41,865,3643
11,747,3643
32,742,3643
35,657,3643
96,840,3644
23,471,3645
46,303,3645
50,51,3645
56,61,3645
74,557,3645
85,557,3645
81,380,3646
21,394,3647
49,601,3647
27,373,3647
45,665,3647
51,261,3647
51,499,3647
67,693,3647
58,644,3647
73,692,3648
94,704,3648
59,664,3648
36,19,3649
100,73,3649
67,689,3651
53,251,3652
79,3839,3652
16,338,3652
34,387,3653
80,640,3653
50,51,3653
63,51,3653
8,511,3653
81,557,3653
24,168,3654
90,515,3654
36,703,3654
9,293,3655
59,602,3656
42,380,3657
91,101,3658
58,111,3659
30,312,3659
51,684,3659
61,426,3660
44,594,3661
80,644,3661
40,311,3662
47,311,3662
3,306,3662
64,21,3663
87,83,3663
57,235,3663
73,266,3664
81,95,3664
21,589,3665
28,636,3665
48,692,3666
46,573,3666
75,733,3666
31,51,3666
15,692,3666
14,740,3667
48,684,3667
90,457,3668
61,16,3668
15,539,3668
52,121,3669
27,656,3669
27,584,3670
37,279,3670
95,440,3670
49,580,3670
53,279,3670
47,584,3670
50,800,3670
18,142,3670
15,279,3670
56,617,3670
54,80,3672
79,665,3672
70,470,3673
67,293,3673
6,309,3673
74,644,3673
49,34,3673
20,494,3674
22,121,3674
46,573,3675
70,692,3675
43,125,3675
40,159,3676
34,457,3676
91,684,3677
59,266,3677
64,695,3677
23,764,3678
31,251,3678
56,652,3678
68,218,3678
18,764,3678
7,737,3680
38,385,3680
94,253,3680
24,657,3681
82,90,3681
88,621,3681
22,494,3682
50,494,3682
39,636,3682
10,680,3683
50,655,3683
58,86,3684
44,440,3685
39,359,3686
44,426,3686
2,266,3687
76,380,3687
86,3837,3688
9,16,3688
29,16,3688
47,457,3688
56,61,3689
84,224,3689
10,261,3689
32,665,3689
22,61,3689
27,261,3689
46,235,3690
53,584,3690
21,344,3691
68,699,3691
97,111,3691
22,185,3692
96,617,3692
87,3835,3693
76,80,3694
39,34,3695
14,470,3695
54,428,3695
1,3833,3695
27,309,3695
75,633,3695
61,309,3695
80,3834,3695
17,16,3696
99,693,3697
38,636,3697
33,100,3698
48,500,3698
24,121,3699
41,159,3699
84,3829,3700
80,95,3700
36,266,3700
48,690,3701
12,764,3701
28,168,3701
77,630,3701
45,159,3701
37,224,3702
13,580,3702
47,224,3702
68,609,3702
62,299,3702
53,299,3702
17,227,3702
5,669,3702
16,840,3703
26,840,3703
87,500,3703
84,96,3703
52,500,3703
53,28,3704
19,3831,3704
88,673,3704
76,706,3705
89,427,3705
81,453,3705
86,866,3705
42,450,3705
77,306,3706
59,309,3707
84,847,3707
20,634,3707
4,3836,3708
11,620,3708
73,692,3708
49,764,3709
20,499,3709
17,3,3709
3,747,3709
71,644,3709
35,764,3709
78,373,3709
38,434,3710
62,380,3711
83,380,3711
7,159,3712
10,699,3712
92,580,3713
58,51,3713
28,3830,3714
90,620,3714
49,695,3714
83,36,3714
43,470,3714
102,309,3714
70,620,3714
99,754,3715
57,3832,3715
52,90,3716
40,279,3717
15,309,3718
74,593,3718
64,261,3719
33,638,3720
89,578,3720
21,426,3720
27,186,3721
83,706,3721
60,620,3721
44,251,3722
16,380,3722
56,380,3722
61,266,3722
49,539,3723
21,461,3723
84,539,3723
30,341,3723
89,116,3723
36,494,3723
99,195,3723
57,557,3724
100,770,3724
45,347,3725
90,3829,3725
84,111,3726
70,644,3727
66,764,3728
80,380,3728
6,539,3729
92,673,3730
14,634,3730
52,34,3730
45,426,3731
87,427,3731
29,391,3732
70,718,3733
29,47,3734
22,750,3737
35,660,3737
69,620,3737
57,3824,3738
54,790,3738
93,632,3739
29,246,3740
18,426,3740
64,426,3740
87,704,3741
23,306,3742
67,380,3742
46,326,3743
69,644,3743
9,499,3743
6,587,3743
50,644,3743
29,494,3743
53,644,3743
77,90,3744
98,826,3744
22,657,3744
91,620,3745
47,246,3746
62,760,3746
59,539,3747
88,469,3747
38,125,3747
35,714,3748
37,461,3748
3,347,3748
96,347,3748
32,306,3749
94,86,3751
13,764,3751
4,51,3751
41,266,3752
70,49,3752
88,878,3752
6,657,3753
98,32,3753
92,90,3753
87,351,3754
73,279,3754
80,673,3755
54,63,3756
41,551,3757
15,107,3757
54,673,3757
77,557,3757
78,287,3758
20,3825,3758
8,32,3758
41,790,3758
75,246,3759
4,435,3760
85,231,3760
16,415,3760
75,277,3760
67,646,3760
29,231,3760
63,550,3762
90,3828,3762
46,63,3762
58,266,3763
25,49,3763
50,133,3763
11,287,3764
90,808,3764
30,309,3765
50,426,3766
85,705,3766
29,450,3766
66,434,3768
77,125,3768
20,594,3768
70,881,3768
96,512,3769
25,51,3770
94,463,3770
13,306,3770
45,306,3770
3,107,3770
61,599,3770
10,225,3771
36,224,3771
59,63,3771
8,380,3772
47,643,3772
82,134,3772
52,309,3773
89,569,3773
97,615,3774
99,3827,3775
97,121,3775
88,116,3776
92,116,3776
40,3826,3776
2,539,3776
28,655,3777
50,706,3777
56,373,3777
84,169,3778
65,756,3778
14,32,3779
23,881,3779
48,16,3779
66,34,3780
57,306,3780
35,634,3780
91,111,3781
77,266,3781
94,380,3781
49,426,3782
79,235,3782
6,427,3782
30,840,3783
47,856,3785
57,277,3785
26,279,3785
29,713,3785
38,856,3785
6,790,3786
75,635,3787
51,690,3788
75,285,3788
93,3824,3788
46,644,3789
33,819,3790
47,762,3791
19,309,3791
50,470,3791
53,569,3791
11,694,3792
21,306,3792
64,644,3793
43,644,3793
45,499,3793
34,224,3793
81,550,3793
80,906,3794
21,539,3794
11,415,3795
36,380,3795
52,259,3795
67,231,3795
92,277,3795
13,235,3796
96,235,3796
17,189,3796
39,66,3797
96,251,3797
58,808,3797
26,111,3798
82,510,3799
63,635,3799
29,558,3799
70,440,3800
72,35,3800
83,81,3800
36,3823,3801
64,254,3801
68,61,3802
47,16,3802
52,347,3802
49,61,3802
66,251,3803
80,652,3803
84,283,3803
81,3809,3804
23,159,3804
37,351,3804
39,155,3804
68,365,3805
24,422,3805
37,126,3805
63,77,3806
103,426,3806
51,82,3806
64,240,3808
91,546,3808
5,121,3808
20,153,3808
83,287,3808
20,193,3809
34,278,3810
61,415,3810
4,63,3810
51,219,3811
19,373,3811
7,524,3812
78,390,3812
63,51,3812
40,160,3813
84,327,3813
19,378,3814
89,3822,3814
53,254,3815
59,41,3815
45,35,3816
20,427,3817
54,82,3817
79,454,3817
32,127,3818
10,62,3819
53,225,3819
55,51,3819
44,373,3820
5,390,3821
25,133,3822
35,380,3822
47,49,3822
20,343,3824
57,65,3824
69,440,3824
72,279,3824
71,351,3825
52,111,3826
14,311,3826
76,454,3826
80,3821,3827
4,494,3827
85,381,3827
53,287,3827
9,121,3827
61,386,3827
55,151,3828
69,374,3828
32,40,3828
47,40,3828
78,380,3829
28,232,3829
61,160,3829
17,279,3830
53,132,3831
93,386,3831
52,3819,3832
75,551,3832
50,169,3832
58,240,3832
47,534,3833
47,260,3833
40,534,3833
9,366,3834
40,16,3834
73,161,3835
8,402,3835
55,114,3836
50,239,3836
61,3820,3838
73,232,3838
79,232,3838
4,63,3838
79,265,3839
30,18,3839
26,168,3841
45,111,3842
53,111,3842
84,315,3842
49,124,3842
86,617,3843
48,279,3843
63,545,3843
46,3814,3844
71,194,3844
20,426,3845
63,3816,3845
10,472,3846
41,287,3846
54,159,3847
59,3817,3847
81,169,3848
50,230,3849
56,51,3849
89,537,3849
37,231,3850
32,357,3851
84,281,3851
28,3815,3851
69,43,3852
42,554,3852
60,328,3853
3,457,3853
67,144,3854
42,303,3854
69,496,3855
59,494,3856
9,51,3857
52,246,3857
28,450,3857
74,265,3857
33,426,3857
89,304,3857
43,199,3857
70,277,3858
62,266,3858
68,327,3859
92,3814,3859
67,100,3859
48,311,3860
5,166,3860
45,45,3861
38,41,3863
16,90,3864
95,188,3864
23,235,3864
63,327,3864
35,235,3864
65,11,3864
46,91,3864
92,157,3865
15,261,3865
62,261,3865
66,3818,3865
34,356,3866
42,124,3866
66,236,3867
42,133,3868
44,380,3868
25,73,3868
64,90,3869
46,169,3869
67,240,3869
23,3809,3870
54,3809,3870
79,221,3870
8,10,3870
42,427,3871
67,427,3871
96,410,3871
26,500,3873
56,469,3873
80,56,3874
25,145,3875
2,391,3875
82,391,3875
41,62,3876
71,77,3876
95,485,3876
99,140,3877
92,29,3877
41,3811,3878
31,229,3878
48,547,3878
4,166,3878
82,35,3879
102,65,3879
8,124,3879
53,90,3880
54,83,3880
3,235,3880
11,188,3880
37,92,3880
57,494,3881
21,507,3881
10,122,3881
56,279,3883
72,278,3883
34,372,3883
46,174,3883
25,209,3884
60,500,3884
61,194,3884
95,116,3884
98,236,3885
53,3809,3885
103,173,3886
11,398,3886
60,8,3886
42,251,3887
82,22,3888
52,41,3889
98,254,3889
93,89,3890
41,89,3890
42,35,3891
66,124,3892
14,160,3892
76,3813,3892
8,343,3892
88,264,3892
44,124,3892
94,199,3893
35,279,3893
24,80,3893
49,17,3894
21,434,3894
55,469,3894
10,10,3895
84,174,3895
55,376,3895
64,3812,3896
48,506,3898
80,46,3898
33,3808,3898
93,422,3898
10,283,3898
45,76,3899
92,260,3899
86,426,3900
54,231,3901
14,171,3901
78,532,3901
97,532,3901
91,440,3901
58,380,3902
25,262,3902
49,116,3903
75,194,3903
83,97,3903
64,402,3903
66,391,3904
17,3810,3904
48,457,3904
21,461,3905
52,461,3905
6,73,3905
91,456,3906
15,171,3906
72,244,3907
82,3,3907
26,41,3908
87,145,3908
19,426,3908
5,234,3909
86,6,3909
7,231,3910
85,532,3910
20,47,3910
69,218,3911
9,251,3911
48,251,3911
53,405,3912
97,484,3912
67,470,3912
90,342,3913
92,174,3914
1,147,3914
22,111,3914
84,51,3915
73,236,3915
42,391,3916
33,189,3916
23,380,3917
11,77,3917
61,507,3918
48,32,3919
74,136,3919
21,251,3919
30,311,3920
32,454,3920
65,111,3920
49,142,3920
16,426,3921
65,138,3921
38,169,3921
79,150,3922
40,36,3922
80,167,3923
53,325,3924
57,26,3924
5,3806,3925
75,127,3925
45,90,3925
48,126,3926
63,51,3926
46,151,3927
57,266,3928
68,265,3928
24,334,3928
90,266,3928
51,359,3928
14,265,3928
45,179,3929
20,391,3929
29,77,3929
6,179,3929
33,454,3930
61,311,3930
38,29,3930
74,116,3931
70,373,3931
77,194,3931
2,69,3931
59,231,3932
68,415,3932
49,62,3933
40,445,3933
95,463,3934
37,242,3934
26,353,3934
86,242,3934
43,353,3934
60,426,3935
6,189,3935
65,283,3936
91,111,3936
56,251,3937
32,137,3938
83,402,3938
25,271,3938
48,171,3939
6,169,3939
49,74,3939
80,428,3940
61,421,3940
72,3807,3940
78,504,3941
47,77,3941
50,167,3941
48,194,3942
61,469,3942
37,64,3943
43,327,3943
31,242,3943
79,122,3944
94,386,3944
13,132,3944
15,162,3945
17,551,3945
15,440,3946
78,259,3946
61,504,3946
9,279,3946
55,50,3947
95,527,3947
9,157,3948
6,116,3948
51,434,3948
53,3803,3948
11,3804,3949
39,426,3949
63,251,3949
53,327,3950
89,15,3950
13,232,3951
48,380,3951
18,166,3951
62,386,3952
84,169,3953
95,347,3953
8,171,3953
49,56,3954
22,90,3954
51,90,3954
43,254,3955
18,418,3955
54,306,3956
62,260,3956
41,150,3956
51,422,3957
10,166,3958
56,121,3959
55,14,3960
90,67,3960
25,262,3960
39,472,3960
76,426,3961
35,84,3961
89,304,3961
38,132,3962
92,211,3963
36,116,3963
63,219,3964
96,3,3964
27,266,3965
39,266,3965
37,306,3966
45,31,3967
62,3805,3967
23,472,3967
74,377,3967
8,177,3968
73,15,3970
21,173,3971
63,251,3971
45,89,3972
87,412,3972
60,454,3973
6,166,3973
22,122,3973
11,121,3973
75,192,3974
39,246,3974
90,334,3974
99,56,3975
60,77,3975
87,224,3976
25,261,3977
